customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,gender,senior_citizen,has_tech_support,has_streaming,has_online_security,has_online_backup,paperless_billing,num_products,num_support_tickets,avg_call_duration,days_since_last_contact,churn
CUST001796,37,68.1,2565.23,Month-to-month,Credit card (automatic),No,Female,No,1,1,0,0,0,1,5,4.44,6,0
CUST001797,2,80.37,166.01,One year,Mailed check,Fiber optic,Male,No,1,1,0,0,1,1,1,1.0,29,1
CUST001798,2,95.09,186.53,Two year,Credit card (automatic),Fiber optic,Male,No,0,0,0,0,0,2,1,2.3,68,0
CUST001799,1,27.77,28.39,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,0,1,1,1,1,3,16.07,14,0
CUST001800,72,58.85,4082.34,One year,Electronic check,DSL,Female,No,1,0,0,1,0,2,1,10.37,13,0
CUST001801,40,76.17,3027.83,One year,Bank transfer (automatic),DSL,Female,No,0,1,1,0,0,4,3,11.44,3,0
CUST001802,13,79.68,1022.0,Month-to-month,Electronic check,Fiber optic,Male,No,1,0,0,0,1,2,1,20.38,12,1
CUST001803,10,65.16,660.41,Month-to-month,Electronic check,Fiber optic,Male,No,1,0,0,0,0,3,1,3.56,82,1
CUST001804,12,78.56,906.3,Month-to-month,Credit card (automatic),Fiber optic,Female,No,1,0,0,0,1,2,2,2.78,50,1
CUST001805,44,44.78,1986.95,Month-to-month,Electronic check,DSL,Female,No,0,0,0,1,0,1,0,14.53,7,0
CUST001806,32,103.95,3204.3,Month-to-month,Mailed check,DSL,Male,No,0,0,1,1,1,3,0,19.61,97,1
CUST001807,6,89.82,540.96,Month-to-month,Electronic check,Fiber optic,Male,No,1,1,0,1,1,4,1,16.78,3,0
CUST001808,5,31.38,157.65,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,1,0,1,2,0,8.89,149,0
CUST001809,3,38.12,113.71,One year,Mailed check,No,Female,Yes,1,0,0,0,0,3,0,1.0,18,0
CUST001810,32,38.83,1270.9,One year,Mailed check,DSL,Female,No,1,1,1,1,1,4,1,2.05,7,0
CUST001811,43,81.95,3465.16,One year,Mailed check,No,Female,No,1,0,0,0,0,3,3,21.21,6,0
CUST001812,9,32.88,298.23,Month-to-month,Credit card (automatic),No,Male,No,1,0,0,1,1,1,2,9.43,39,1
CUST001813,1,56.72,56.84,Two year,Electronic check,Fiber optic,Female,Yes,1,0,0,1,1,3,2,4.95,28,0
CUST001814,2,76.37,157.48,Two year,Electronic check,Fiber optic,Male,No,0,1,0,0,0,2,1,8.81,102,0
CUST001815,72,63.35,4414.21,Two year,Electronic check,No,Male,No,0,0,1,1,1,3,1,18.28,82,0
CUST001816,10,71.47,737.36,Month-to-month,Bank transfer (automatic),DSL,Male,Yes,0,0,0,0,0,2,1,9.98,54,1
CUST001817,43,38.35,1689.72,Two year,Bank transfer (automatic),DSL,Male,No,1,0,0,0,1,1,0,4.5,9,0
CUST001818,29,79.87,2334.1,One year,Credit card (automatic),DSL,Female,Yes,0,0,0,0,1,3,0,26.51,51,1
CUST001819,14,49.67,696.17,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,1,1,0,0,2,1,9.87,39,0
CUST001820,6,56.88,337.68,Month-to-month,Electronic check,DSL,Male,No,1,0,0,0,1,2,2,12.83,67,1
CUST001821,3,70.94,211.52,One year,Electronic check,No,Female,Yes,1,1,0,1,1,4,1,1.36,18,0
CUST001822,28,67.58,1868.61,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,1,1,1,4,2,8.13,7,0
CUST001823,44,65.6,2816.45,Month-to-month,Bank transfer (automatic),No,Male,No,1,0,0,0,1,2,0,14.11,56,0
CUST001824,30,46.23,1406.28,Month-to-month,Electronic check,DSL,Female,No,0,0,1,1,1,2,3,7.9,28,1
CUST001825,22,57.51,1289.62,One year,Bank transfer (automatic),Fiber optic,Female,No,1,1,1,0,0,2,1,1.0,19,1
CUST001826,1,65.05,67.02,Two year,Credit card (automatic),Fiber optic,Female,No,0,1,0,1,1,2,0,1.0,29,0
CUST001827,72,30.62,2199.83,One year,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,0,1,5,2,3.4,68,0
CUST001828,48,53.44,2608.66,One year,Bank transfer (automatic),No,Male,Yes,0,0,0,0,1,3,6,6.93,4,0
CUST001829,10,74.69,720.3,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,1,0,1,1,0,2,0,13.04,6,1
CUST001830,72,33.06,2375.14,One year,Electronic check,DSL,Male,No,0,0,0,0,0,2,3,11.03,3,0
CUST001831,27,93.91,2523.81,Month-to-month,Electronic check,No,Female,No,0,1,1,0,0,3,3,1.0,26,0
CUST001832,26,96.74,2530.44,Two year,Electronic check,Fiber optic,Male,No,0,1,0,1,0,3,0,2.7,5,0
CUST001833,41,33.87,1363.16,Month-to-month,Electronic check,DSL,Female,No,0,0,0,0,1,3,1,14.71,2,0
CUST001834,50,98.94,4901.68,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,1,1,1,0,1,1,4.27,27,0
CUST001835,32,61.41,1934.71,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,0,1,0,1,0,1.0,9,1
CUST001836,4,75.46,307.33,Two year,Bank transfer (automatic),Fiber optic,Male,No,1,0,0,1,0,2,2,11.84,28,0
CUST001837,12,52.58,629.67,Two year,Bank transfer (automatic),Fiber optic,Male,No,0,1,1,0,1,2,1,6.72,27,0
CUST001838,72,88.08,6346.48,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,0,0,1,2,1.18,9,1
CUST001839,7,75.15,517.7,Month-to-month,Mailed check,DSL,Female,No,0,0,0,0,1,4,5,5.35,60,1
CUST001840,13,44.65,590.56,One year,Mailed check,DSL,Female,No,0,0,1,1,1,2,2,1.0,29,0
CUST001841,16,35.87,579.38,Two year,Mailed check,Fiber optic,Male,Yes,0,0,0,1,1,4,1,18.83,28,0
CUST001842,17,28.49,484.69,Month-to-month,Credit card (automatic),Fiber optic,Female,Yes,1,1,0,1,0,1,1,2.15,64,1
CUST001843,28,69.7,1917.84,Month-to-month,Electronic check,DSL,Female,Yes,0,0,0,0,1,1,1,14.42,79,1
CUST001844,72,79.31,5726.36,Month-to-month,Electronic check,DSL,Male,No,1,0,0,1,1,2,4,11.32,51,0
CUST001845,8,81.27,658.06,One year,Mailed check,No,Female,Yes,0,0,0,1,0,1,3,5.07,25,1
CUST001846,3,62.05,191.14,Month-to-month,Electronic check,No,Male,No,0,0,0,0,1,4,3,1.43,23,1
CUST001847,6,36.08,219.92,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,1,1,1,1,0,17.81,11,1
CUST001848,65,47.95,3087.59,Month-to-month,Credit card (automatic),DSL,Female,No,0,0,0,1,0,2,3,1.9,4,1
CUST001849,31,93.81,2795.04,One year,Bank transfer (automatic),Fiber optic,Male,No,0,0,1,1,0,4,2,1.61,44,0
CUST001850,10,52.88,535.15,Two year,Credit card (automatic),DSL,Female,No,1,1,0,1,0,2,1,1.98,57,0
CUST001851,50,68.59,3344.34,Two year,Mailed check,Fiber optic,Male,No,1,0,0,0,0,1,1,2.76,14,0
CUST001852,59,38.11,2242.97,One year,Electronic check,Fiber optic,Female,No,1,0,0,0,1,2,2,3.95,63,0
CUST001853,56,73.41,4131.32,Two year,Bank transfer (automatic),Fiber optic,Female,Yes,0,0,0,1,1,2,0,37.43,37,0
CUST001854,72,53.56,3836.15,Month-to-month,Credit card (automatic),DSL,Female,No,0,1,1,0,1,1,0,8.71,71,0
CUST001855,8,91.17,733.86,One year,Mailed check,Fiber optic,Female,No,0,1,0,0,1,2,0,1.0,54,0
CUST001856,42,84.34,3418.47,Month-to-month,Credit card (automatic),No,Male,No,0,0,0,1,0,4,4,1.0,0,1
CUST001857,18,52.61,946.79,One year,Credit card (automatic),Fiber optic,Male,Yes,1,1,0,1,1,4,2,1.0,8,0
CUST001858,55,61.83,3503.94,Two year,Mailed check,Fiber optic,Female,No,0,0,1,0,0,1,2,5.0,31,1
CUST001859,39,51.22,1983.08,Two year,Electronic check,DSL,Female,No,0,1,0,0,0,1,4,4.04,50,0
CUST001860,44,29.51,1320.3,Month-to-month,Mailed check,Fiber optic,Male,No,1,0,1,0,0,2,2,16.12,60,1
CUST001861,32,43.56,1382.71,One year,Credit card (automatic),Fiber optic,Female,No,0,0,0,0,0,3,1,3.9,42,1
CUST001862,5,69.96,346.13,Two year,Electronic check,DSL,Male,No,0,1,1,0,0,2,0,4.55,3,1
CUST001863,23,73.13,1660.15,Month-to-month,Bank transfer (automatic),Fiber optic,Male,Yes,0,1,0,0,0,4,2,8.07,1,1
CUST001864,72,68.71,4802.35,One year,Bank transfer (automatic),Fiber optic,Female,No,0,0,0,1,1,3,3,12.58,30,0
CUST001865,72,57.46,4164.35,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,0,0,1,1,2,13.3,10,1
CUST001866,1,88.33,88.0,Two year,Bank transfer (automatic),DSL,Female,No,1,1,0,1,1,3,2,10.5,57,0
CUST001867,5,66.59,325.76,Month-to-month,Electronic check,DSL,Male,No,1,0,0,0,0,1,1,5.4,39,0
CUST001868,4,82.58,325.8,Month-to-month,Credit card (automatic),No,Female,Yes,0,0,0,0,1,2,2,22.32,95,0
CUST001869,38,20.66,757.24,One year,Bank transfer (automatic),Fiber optic,Female,No,0,0,0,0,0,1,1,4.34,5,0
CUST001870,51,20.0,1026.71,Month-to-month,Credit card (automatic),DSL,Male,No,0,0,1,1,1,1,2,4.66,138,1
CUST001871,7,72.09,500.1,Month-to-month,Electronic check,No,Male,No,0,0,0,0,1,3,2,15.4,17,0
CUST001872,21,29.38,613.24,One year,Electronic check,DSL,Male,No,0,1,1,1,1,3,3,3.33,12,0
CUST001873,55,59.69,3319.36,Two year,Credit card (automatic),Fiber optic,Male,No,0,1,0,0,0,1,2,3.98,28,1
CUST001874,39,57.45,2284.72,Month-to-month,Mailed check,DSL,Female,Yes,0,0,1,0,1,5,2,1.97,61,0
CUST001875,23,104.69,2465.82,Two year,Electronic check,No,Female,Yes,0,1,0,0,0,2,3,1.0,96,1
CUST001876,26,75.0,1969.84,Two year,Electronic check,Fiber optic,Male,Yes,0,1,1,0,1,1,0,10.58,23,0
CUST001877,21,69.15,1439.69,One year,Mailed check,Fiber optic,Male,No,1,0,1,0,1,1,0,1.0,16,0
CUST001878,10,85.92,837.75,One year,Electronic check,Fiber optic,Female,Yes,1,0,0,0,1,3,4,5.97,11,1
CUST001879,24,74.21,1832.46,Month-to-month,Mailed check,DSL,Female,No,1,1,0,1,0,5,0,29.47,20,0
CUST001880,35,53.56,1908.38,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,1,0,1,0,3,2,7.35,43,0
CUST001881,61,91.79,5499.08,Month-to-month,Mailed check,Fiber optic,Female,Yes,0,0,1,0,0,4,0,1.0,1,0
CUST001882,30,37.26,1143.05,Month-to-month,Credit card (automatic),No,Male,Yes,0,1,0,0,0,2,1,9.42,41,0
CUST001883,42,73.08,3109.24,Month-to-month,Electronic check,No,Female,No,1,0,1,1,1,2,4,11.57,4,1
CUST001884,5,26.31,129.5,Month-to-month,Mailed check,No,Female,Yes,1,0,1,0,1,2,0,3.17,44,1
CUST001885,18,70.1,1235.82,One year,Electronic check,DSL,Female,No,0,0,0,0,0,3,1,1.0,2,1
CUST001886,1,69.82,71.95,One year,Credit card (automatic),DSL,Female,No,1,0,0,0,0,2,3,2.89,4,0
CUST001887,8,106.91,844.56,Two year,Credit card (automatic),Fiber optic,Female,No,0,1,1,1,1,4,0,1.0,36,0
CUST001888,38,25.88,999.89,Month-to-month,Mailed check,Fiber optic,Female,No,0,1,0,0,1,1,1,3.19,30,1
CUST001889,72,49.98,3624.66,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,1,0,1,2,2,12.5,9,0
CUST001890,3,85.57,246.22,Month-to-month,Electronic check,No,Male,No,0,0,1,1,1,2,1,19.36,21,0
CUST001891,15,73.38,1105.59,Month-to-month,Credit card (automatic),No,Female,No,0,0,0,0,0,3,2,4.29,49,0
CUST001892,48,69.51,3336.12,One year,Bank transfer (automatic),DSL,Female,No,0,0,0,1,1,2,5,19.77,20,1
CUST001893,6,41.1,252.79,Month-to-month,Credit card (automatic),No,Male,No,1,1,0,0,0,2,0,15.66,13,0
CUST001894,24,50.23,1225.67,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,0,0,1,2,0,4.89,14,0
CUST001895,39,96.13,3751.99,Month-to-month,Mailed check,Fiber optic,Male,No,0,0,1,0,1,3,2,18.03,5,0
CUST001896,28,63.71,1829.93,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,0,0,1,0,3,3,5.75,44,1
CUST001897,6,74.38,441.56,Month-to-month,Credit card (automatic),No,Male,No,0,0,0,1,0,3,0,9.14,19,0
CUST001898,13,62.12,807.72,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,0,0,1,2,1,1.0,15,0
CUST001899,45,35.42,1602.52,Month-to-month,Electronic check,DSL,Male,No,0,0,0,1,1,5,0,8.14,22,0
CUST001900,24,88.35,2058.69,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,0,0,0,1,4,0,8.54,31,0
CUST001901,1,77.58,77.3,Month-to-month,Electronic check,No,Female,No,1,1,0,0,0,2,2,3.05,11,1
CUST001902,42,120.0,4912.02,One year,Mailed check,No,Male,No,1,0,0,0,1,1,1,14.07,35,0
CUST001903,1,39.61,39.23,Month-to-month,Mailed check,DSL,Female,No,1,0,1,0,0,2,2,2.26,3,1
CUST001904,41,85.56,3365.34,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,0,1,1,2,2,6.91,48,0
CUST001905,6,32.21,187.16,Month-to-month,Mailed check,DSL,Female,Yes,0,0,0,0,0,4,1,5.64,9,0
CUST001906,72,68.93,5100.18,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,0,0,0,0,3,2,5.0,6,0
CUST001907,13,89.41,1190.87,Month-to-month,Mailed check,Fiber optic,Female,No,0,1,1,1,1,4,1,1.0,120,1
CUST001908,11,20.0,219.63,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,1,1,1,2,1,27.48,61,0
CUST001909,4,59.88,240.53,Month-to-month,Bank transfer (automatic),DSL,Male,No,0,1,0,0,0,3,1,10.89,32,0
CUST001910,10,50.92,498.31,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,0,1,1,0,2,1,1.0,24,0
CUST001911,62,47.45,2833.96,Two year,Bank transfer (automatic),No,Male,No,0,1,1,0,0,1,2,3.68,10,0
CUST001912,72,74.63,5478.75,Two year,Credit card (automatic),Fiber optic,Male,Yes,0,1,1,1,0,3,4,3.24,30,0
CUST001913,13,93.02,1221.81,Month-to-month,Credit card (automatic),DSL,Female,No,1,1,0,0,1,1,2,3.34,9,0
CUST001914,17,61.67,1033.01,Month-to-month,Credit card (automatic),DSL,Female,No,1,0,1,0,0,3,1,6.21,17,1
CUST001915,38,70.14,2613.71,One year,Credit card (automatic),DSL,Female,No,0,1,0,0,0,3,1,1.0,25,0
CUST001916,65,67.86,4426.05,Two year,Bank transfer (automatic),DSL,Female,No,0,1,0,1,1,4,0,1.67,8,0
CUST001917,26,65.05,1693.6,Two year,Bank transfer (automatic),No,Female,No,0,0,1,1,0,1,2,1.41,28,0
CUST001918,14,37.77,535.96,Month-to-month,Bank transfer (automatic),Fiber optic,Male,Yes,0,1,0,0,1,3,0,2.37,8,1
CUST001919,15,92.71,1373.47,Month-to-month,Credit card (automatic),DSL,Female,No,1,0,0,0,0,5,1,15.2,4,0
CUST001920,35,72.38,2494.8,One year,Bank transfer (automatic),DSL,Female,No,0,0,1,0,1,4,0,1.0,48,0
CUST001921,1,74.87,73.7,Two year,Bank transfer (automatic),No,Female,No,1,0,1,1,0,3,4,2.73,35,0
CUST001922,28,44.84,1311.06,Month-to-month,Electronic check,Fiber optic,Female,Yes,0,1,0,0,1,3,1,19.45,9,1
CUST001923,13,53.52,690.62,One year,Credit card (automatic),Fiber optic,Male,No,1,0,0,0,1,2,2,14.07,39,0
CUST001924,47,60.6,2859.07,Month-to-month,Mailed check,Fiber optic,Male,No,0,0,0,0,1,3,1,7.43,6,0
CUST001925,2,26.65,51.47,Month-to-month,Electronic check,DSL,Male,No,0,0,1,0,1,3,2,2.33,39,1
CUST001926,26,22.8,586.16,Month-to-month,Credit card (automatic),No,Female,No,0,0,0,0,1,3,3,8.56,0,0
CUST001927,19,49.98,942.01,Month-to-month,Mailed check,DSL,Male,No,0,0,1,1,1,3,2,13.16,0,0
CUST001928,30,78.06,2427.72,One year,Electronic check,Fiber optic,Female,No,1,1,0,0,1,2,3,3.26,2,0
CUST001929,2,48.67,99.77,One year,Electronic check,DSL,Female,No,1,0,0,0,1,1,1,1.0,17,0
CUST001930,26,39.53,997.99,Two year,Electronic check,Fiber optic,Male,No,0,0,0,0,0,3,1,35.7,5,0
CUST001931,24,44.63,1086.03,Month-to-month,Electronic check,No,Female,No,0,0,1,1,1,2,1,3.62,42,0
CUST001932,24,53.62,1274.5,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,0,1,1,1,2,1,14.91,98,1
CUST001933,27,56.15,1507.39,Month-to-month,Credit card (automatic),DSL,Male,No,0,0,0,0,0,1,1,1.76,18,1
CUST001934,33,119.14,3826.42,Month-to-month,Mailed check,Fiber optic,Male,No,1,0,0,0,1,2,2,15.47,27,1
CUST001935,49,91.37,4465.2,One year,Bank transfer (automatic),DSL,Male,No,0,1,1,1,1,4,0,21.25,12,0
CUST001936,9,90.62,811.2,Month-to-month,Credit card (automatic),No,Male,No,1,1,1,1,1,2,1,7.48,16,0
CUST001937,52,94.21,4708.64,Month-to-month,Mailed check,Fiber optic,Male,No,0,1,0,0,1,1,1,13.74,29,1
CUST001938,20,40.03,810.85,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,1,0,0,0,2,3,17.0,23,1
CUST001939,2,34.44,69.96,Month-to-month,Mailed check,DSL,Male,No,0,1,0,0,1,2,2,14.42,11,1
CUST001940,1,37.33,37.0,One year,Bank transfer (automatic),DSL,Male,No,0,0,1,0,1,2,1,22.14,8,0
CUST001941,12,98.36,1193.5,Month-to-month,Electronic check,No,Female,No,1,1,0,0,1,2,1,2.39,28,1
CUST001942,46,51.32,2406.76,Two year,Credit card (automatic),Fiber optic,Female,No,1,0,0,0,1,4,0,1.02,73,0
CUST001943,36,33.72,1191.07,One year,Electronic check,DSL,Male,No,0,1,0,0,0,1,3,16.68,1,1
CUST001944,46,54.23,2415.36,Month-to-month,Mailed check,No,Male,No,1,1,0,0,0,3,3,32.55,2,1
CUST001945,21,59.03,1249.3,Month-to-month,Electronic check,DSL,Female,No,0,0,0,0,1,4,0,1.41,7,1
CUST001946,17,71.71,1229.57,One year,Bank transfer (automatic),DSL,Male,No,0,0,0,0,1,5,2,9.76,34,0
CUST001947,4,71.27,294.23,Month-to-month,Mailed check,Fiber optic,Male,No,0,1,0,0,0,1,1,6.31,2,1
CUST001948,11,44.3,485.83,One year,Electronic check,DSL,Female,No,0,1,0,0,1,2,2,2.15,67,1
CUST001949,17,82.14,1408.83,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,0,1,1,1,2,9.99,14,1
CUST001950,2,49.02,97.1,Month-to-month,Electronic check,Fiber optic,Female,No,1,0,0,0,0,2,3,8.52,5,1
CUST001951,7,61.09,420.29,Two year,Bank transfer (automatic),DSL,Female,No,0,1,0,0,1,1,1,4.31,33,0
CUST001952,27,82.17,2258.89,One year,Electronic check,DSL,Female,Yes,1,1,0,0,1,4,4,1.0,115,1
CUST001953,39,48.95,1937.84,Month-to-month,Bank transfer (automatic),DSL,Female,No,1,0,0,0,1,1,1,14.16,39,0
CUST001954,72,50.77,3552.58,Month-to-month,Mailed check,DSL,Male,No,0,0,0,0,0,2,1,2.02,16,0
CUST001955,72,79.79,5757.06,Month-to-month,Electronic check,DSL,Female,No,1,0,0,1,0,2,2,9.44,72,1
CUST001956,30,43.56,1291.8,One year,Electronic check,DSL,Male,No,1,0,1,0,1,5,3,50.11,12,0
CUST001957,16,55.38,898.55,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,1,1,1,1,3,1,21.4,5,0
CUST001958,30,78.89,2356.68,Month-to-month,Bank transfer (automatic),No,Female,No,1,0,1,1,1,2,3,5.3,114,0
CUST001959,46,116.35,5348.33,Two year,Electronic check,DSL,Male,Yes,1,0,1,1,0,2,3,1.0,38,0
CUST001960,3,80.14,244.38,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,1,1,0,0,1,1,1,17.89,8,1
CUST001961,15,76.82,1164.5,Month-to-month,Credit card (automatic),DSL,Female,No,1,0,1,0,1,3,3,1.0,28,1
CUST001962,54,78.27,4126.26,One year,Electronic check,Fiber optic,Female,No,0,1,1,0,0,3,1,3.02,30,0
CUST001963,14,38.17,534.87,Month-to-month,Mailed check,No,Male,No,1,1,1,0,0,3,0,10.46,15,1
CUST001964,25,67.89,1701.03,Month-to-month,Electronic check,Fiber optic,Female,No,1,1,0,1,1,1,2,12.43,36,0
CUST001965,26,64.26,1640.3,Month-to-month,Electronic check,DSL,Female,No,1,0,1,1,1,3,1,6.86,12,0
CUST001966,6,73.04,441.53,Two year,Mailed check,DSL,Male,No,1,1,0,1,0,3,4,3.12,16,0
CUST001967,13,67.91,892.42,Month-to-month,Bank transfer (automatic),No,Female,No,1,1,0,0,1,5,5,1.0,164,0
CUST001968,12,74.49,867.77,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,0,0,0,3,2,5.47,115,1
CUST001969,1,57.21,56.49,One year,Mailed check,DSL,Male,No,0,0,0,1,1,2,1,7.56,3,0
CUST001970,1,66.47,66.8,Month-to-month,Mailed check,No,Male,No,0,1,0,0,1,2,3,30.65,24,1
CUST001971,53,34.3,1831.01,One year,Mailed check,Fiber optic,Female,No,0,0,1,0,1,1,1,29.6,7,0
CUST001972,9,57.0,511.16,Month-to-month,Electronic check,No,Male,No,0,0,1,1,1,3,1,13.6,10,0
CUST001973,21,99.77,2133.49,One year,Bank transfer (automatic),DSL,Female,No,1,0,1,0,0,3,2,1.0,35,0
CUST001974,10,72.97,730.74,One year,Electronic check,DSL,Male,No,0,0,0,0,0,2,2,20.53,41,0
CUST001975,72,64.48,4632.0,Two year,Credit card (automatic),Fiber optic,Female,No,0,0,0,1,0,1,0,4.63,11,0
CUST001976,9,112.4,1024.87,Month-to-month,Electronic check,Fiber optic,Male,No,1,1,0,1,1,1,1,1.0,24,1
CUST001977,16,30.98,515.06,Two year,Bank transfer (automatic),DSL,Female,No,0,1,0,1,0,4,2,9.65,32,0
CUST001978,61,37.26,2282.2,Month-to-month,Mailed check,Fiber optic,Male,Yes,0,0,0,0,1,2,0,10.08,22,0
CUST001979,55,107.82,5936.6,One year,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,0,1,2,2,1.0,0,0
CUST001980,6,66.15,391.68,Month-to-month,Credit card (automatic),Fiber optic,Female,No,1,1,1,0,0,2,0,1.0,3,0
CUST001981,48,58.94,2814.84,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,0,0,1,2,4,25.53,3,1
CUST001982,18,35.02,611.18,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,1,0,0,1,3,4,8.86,14,1
CUST001983,19,76.19,1446.84,Month-to-month,Electronic check,Fiber optic,Female,No,1,0,1,0,0,4,2,2.43,17,1
CUST001984,4,78.61,311.08,Month-to-month,Electronic check,DSL,Male,No,1,1,0,0,1,1,2,5.77,11,0
CUST001985,2,37.64,74.81,One year,Credit card (automatic),Fiber optic,Female,No,1,0,1,1,1,3,1,8.25,25,0
CUST001986,39,61.49,2429.32,Month-to-month,Electronic check,DSL,Male,No,0,0,1,0,0,2,1,5.15,3,0
CUST001987,20,56.61,1137.48,One year,Electronic check,No,Male,No,0,0,0,0,1,5,2,1.86,138,0
CUST001988,17,71.4,1242.84,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,0,1,1,2,2,1.0,15,0
CUST001989,39,37.02,1480.81,Month-to-month,Mailed check,Fiber optic,Female,No,1,1,0,0,0,1,2,13.68,1,0
CUST001990,43,96.3,4123.78,Month-to-month,Credit card (automatic),No,Female,No,0,1,1,0,0,2,3,7.44,40,1
CUST001991,5,87.9,445.8,Month-to-month,Electronic check,DSL,Female,No,0,0,0,0,0,1,2,1.0,7,1
CUST001992,28,55.92,1575.71,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,1,0,0,1,1,14.48,1,1
CUST001993,4,59.59,241.31,Two year,Mailed check,Fiber optic,Male,No,0,1,0,0,0,3,2,5.43,8,1
CUST001994,41,61.59,2536.86,Month-to-month,Electronic check,No,Female,No,0,0,0,0,0,3,1,4.77,0,0
CUST001995,32,45.54,1443.76,One year,Bank transfer (automatic),No,Male,No,0,0,0,0,0,2,2,1.0,19,0
CUST001996,72,53.91,3903.11,Month-to-month,Mailed check,Fiber optic,Male,No,0,0,1,0,1,3,4,20.01,4,1
CUST001997,2,58.24,115.26,Two year,Mailed check,DSL,Male,No,0,1,1,0,1,2,0,1.22,61,0
CUST001998,1,105.32,108.79,Month-to-month,Credit card (automatic),DSL,Male,No,0,0,0,0,1,3,1,8.11,39,1
CUST001999,9,88.67,810.96,Two year,Electronic check,DSL,Male,No,1,0,0,0,1,3,1,1.12,65,0
CUST002000,9,88.37,842.45,Month-to-month,Electronic check,Fiber optic,Male,No,1,0,0,1,0,3,4,10.1,11,0
CUST002001,8,74.25,592.12,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,1,0,0,1,1,2,8.1,58,1
CUST002002,71,37.07,2682.09,Month-to-month,Bank transfer (automatic),DSL,Male,No,1,1,1,1,0,2,4,1.0,52,0
CUST002003,8,63.96,531.21,Month-to-month,Credit card (automatic),Fiber optic,Male,Yes,1,0,0,0,1,2,1,1.59,2,0
CUST002004,9,89.26,807.64,Month-to-month,Bank transfer (automatic),No,Female,No,0,1,0,0,1,2,0,11.54,30,0
CUST002005,42,33.54,1410.57,Month-to-month,Mailed check,DSL,Male,No,0,1,1,0,1,3,1,17.9,65,0
CUST002006,17,80.91,1366.55,One year,Bank transfer (automatic),No,Male,Yes,0,1,0,1,0,2,3,3.68,45,0
CUST002007,44,120.0,5191.55,Month-to-month,Electronic check,DSL,Female,No,0,1,0,0,1,1,2,4.82,37,1
CUST002008,2,91.55,186.45,Month-to-month,Bank transfer (automatic),DSL,Male,No,1,0,0,1,1,2,0,2.59,20,0
CUST002009,20,100.35,2028.28,Month-to-month,Mailed check,No,Female,Yes,1,0,1,1,0,2,0,27.89,81,1
CUST002010,1,70.46,71.99,One year,Credit card (automatic),Fiber optic,Female,No,0,1,0,1,1,3,2,3.08,61,0
CUST002011,1,89.2,91.24,Month-to-month,Bank transfer (automatic),No,Male,Yes,1,0,1,0,1,2,0,1.0,29,0
CUST002012,71,47.05,3244.08,One year,Electronic check,Fiber optic,Female,Yes,0,1,0,0,1,3,2,2.18,1,0
CUST002013,4,84.9,340.87,Month-to-month,Mailed check,No,Female,No,1,0,1,1,1,2,1,5.24,59,0
CUST002014,22,81.36,1797.43,Month-to-month,Electronic check,DSL,Male,No,0,0,0,0,1,4,2,3.39,74,0
CUST002015,15,72.25,1095.09,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,0,0,1,0,5,0,5.23,2,0
CUST002016,12,97.9,1152.3,Two year,Mailed check,No,Female,Yes,1,1,0,0,1,3,0,8.59,26,0
CUST002017,69,51.53,3588.81,Month-to-month,Mailed check,Fiber optic,Male,Yes,1,0,0,0,1,4,2,3.0,3,0
CUST002018,1,60.32,59.96,Month-to-month,Credit card (automatic),DSL,Female,No,0,0,0,1,1,2,0,4.98,19,0
